order_id,order_date,region,category,product,channel,customer_age_group,quantity,unit_price,amount,is_returned
ORD20253664,2025-08-10,西南,食品生鲜,五常大米,京东,36-45,1,88.74,88.74,0
ORD20253665,2025-05-07,,美妆个护,完美日记口红,天猫,18-25,5,382.27,1911.35,0
ORD20253666,2026-06-08,华东,服饰鞋包,耐克跑鞋,线下门店,26-35,2,121.0,242.0,0
ORD20253667,2025-03-01,华东,图书文娱,《三体》全集,抖音,18-25,4,26.74,106.96,0
ORD20253668,2025-07-27,华南,家用电器,海尔冰箱,天猫,46+,4,5449.23,21796.92,0
ORD20253669,2026-06-14,华北,手机数码,华为 Mate 80,抖音,26-35,3,9073.56,27220.68,0
ORD20253670,2025-07-19,西南,食品生鲜,五常大米,京东,36-45,4,168.8,675.2,0
ORD20253671,2026-01-07,西南,图书文娱,儿童绘本套装,天猫,26-35,5,90.9,454.5,0
ORD20253672,2025-12-27,华北,家用电器,戴森吸尘器,天猫,36-45,5,437.48,2187.4,0
ORD20253673,2025-08-18,华东,食品生鲜,五常大米,京东,26-35,4,191.97,767.88,0
ORD20253674,2026-05-22,华南,图书文娱,《三体》全集,抖音,46+,2,103.35,206.7,0
ORD20253675,2025-02-21,西南,美妆个护,兰蔻小黑瓶,拼多多,26-35,4,199.56,798.24,0
ORD20253676,2026-07-31,东北,美妆个护,完美日记口红,抖音,46+,3,341.57,1024.71,0
ORD20253677,2026-03-08,华北,手机数码,iPhone 17 Pro,京东,26-35,3,2151.0,6453.0,0
ORD20253678,2026-07-24,华北,美妆个护,完美日记口红,天猫,46+,5,127.85,639.25,0
ORD20253679,2026-06-12,华南,美妆个护,兰蔻小黑瓶,天猫,36-45,2,114.12,228.24,0
ORD20253680,2025-04-10,华北,服饰鞋包,耐克跑鞋,抖音,36-45,2,454.29,908.58,0
ORD20253681,2025-11-20,华北,手机数码,OPPO Find X9,天猫,36-45,5,8712.58,43562.9,0
ORD20253682,2025-03-02,,食品生鲜,五常大米,天猫,18-25,3,11.21,33.63,0
ORD20253683,2026-03-21,华中,手机数码,OPPO Find X9,京东,18-25,1,11302.23,11302.23,0
ORD20253684,2025-08-29,华东,图书文娱,《三体》全集,天猫,26-35,3,73.85,221.55,0
ORD20253685,2025-11-08,华南,服饰鞋包,李宁羽绒服,拼多多,46+,3,390.2,1170.6,0
ORD20253686,2026-05-04,华南,美妆个护,兰蔻小黑瓶,京东,46+,2,370.81,741.62,0
ORD20253687,2025-06-05,华东,食品生鲜,阳澄湖大闸蟹,拼多多,46+,1,160.53,160.53,0
ORD20253688,2025-12-09,东北,家用电器,小米电视,天猫,18-25,1,2691.76,2691.76,0
ORD20253689,2026-06-25,东北,服饰鞋包,耐克跑鞋,天猫,26-35,2,457.38,914.76,0
ORD20253690,2025-05-05,华东,食品生鲜,阳澄湖大闸蟹,拼多多,46+,4,31.17,124.68,0
ORD20253691,2026-04-26,华南,食品生鲜,三只松鼠坚果,天猫,36-45,1,61.15,61.15,0
ORD20253692,2026-07-17,华北,手机数码,iPhone 17 Pro,拼多多,26-35,5,11216.96,56084.8,0
ORD20253693,2025-11-15,华南,食品生鲜,五常大米,京东,26-35,2,13.5,27.0,0
ORD20253694,2026-05-30,西南,家用电器,美的空调,拼多多,18-25,4,2981.26,11925.04,0
ORD20253695,2025-12-07,华南,美妆个护,兰蔻小黑瓶,拼多多,26-35,1,452.71,452.71,0
ORD20253696,2025-03-31,华南,家用电器,小米电视,拼多多,18-25,4,3782.92,15131.68,0
ORD20253697,2026-02-20,华北,食品生鲜,三只松鼠坚果,抖音,46+,2,182.2,364.4,0
ORD20253698,2025-03-06,华北,服饰鞋包,优衣库卫衣,抖音,46+,1,475.92,475.92,0
ORD20253699,2025-11-08,华南,手机数码,小米 16,天猫,36-45,1,3888.6,3888.6,0
ORD20253700,2025-06-09,华北,食品生鲜,三只松鼠坚果,线下门店,18-25,1,72.44,72.44,0
ORD20253701,2026-06-20,华中,图书文娱,switch 游戏卡带,京东,18-25,2,76.42,152.84,0
ORD20253702,2026-02-03,华南,图书文娱,switch 游戏卡带,抖音,36-45,4,133.24,532.96,0
ORD20253703,2026-04-26,华中,手机数码,小米 16,抖音,36-45,4,10752.05,43008.2,0
ORD20253704,2026-05-07,,服饰鞋包,李宁羽绒服,京东,46+,1,241.21,241.21,0
ORD20253705,2025-07-22,华东,手机数码,OPPO Find X9,天猫,36-45,1,3381.29,3381.29,0
ORD20253706,2025-11-08,华南,食品生鲜,阳澄湖大闸蟹,抖音,18-25,4,43.83,175.32,0
ORD20253707,2025-08-05,华南,食品生鲜,五常大米,抖音,18-25,3,174.13,522.39,1
ORD20253708,2026-04-30,华南,美妆个护,SK-II 神仙水,拼多多,26-35,2,129.76,259.52,0
ORD20253709,2025-09-28,华东,家用电器,海尔冰箱,天猫,18-25,2,5050.91,10101.82,0
ORD20253710,2025-04-16,华北,服饰鞋包,耐克跑鞋,线下门店,26-35,3,407.97,1223.91,0
ORD20253711,2026-06-01,华北,家用电器,海尔冰箱,天猫,36-45,4,3084.44,12337.76,0
ORD20253712,2025-08-14,华东,服饰鞋包,李宁羽绒服,天猫,26-35,2,561.07,1122.14,0
ORD20253713,2026-03-19,华南,图书文娱,儿童绘本套装,天猫,26-35,4,122.91,491.64,0
ORD20253714,2025-11-30,西南,服饰鞋包,优衣库卫衣,线下门店,36-45,1,59.24,59.24,0
ORD20253715,2026-07-09,华南,家用电器,戴森吸尘器,抖音,46+,5,7170.83,35854.15,0
ORD20253716,2026-04-08,华南,食品生鲜,三只松鼠坚果,抖音,36-45,2,174.79,349.58,0
ORD20253717,2026-06-21,华南,美妆个护,兰蔻小黑瓶,拼多多,26-35,2,208.85,417.7,0
ORD20253718,2026-04-17,华东,家用电器,美的空调,京东,26-35,1,7784.09,7784.09,0
ORD20253719,2026-03-31,华南,美妆个护,SK-II 神仙水,拼多多,46+,1,494.46,494.46,0
ORD20253720,2026-07-05,华北,美妆个护,完美日记口红,线下门店,36-45,1,141.09,141.09,0
ORD20253721,2025-06-03,西南,家用电器,小米电视,拼多多,36-45,5,7499.73,37498.65,0
ORD20253722,2026-02-03,华南,图书文娱,《三体》全集,天猫,36-45,3,129.85,389.55,0
ORD20253723,2026-01-31,华北,家用电器,小米电视,天猫,46+,2,1479.58,2959.16,1
ORD20253724,2025-09-27,华东,图书文娱,switch 游戏卡带,抖音,26-35,4,94.14,376.56,0
ORD20253725,2026-01-26,华北,家用电器,小米电视,天猫,26-35,5,1384.85,6924.25,0
ORD20253726,2025-09-09,华东,服饰鞋包,优衣库卫衣,京东,36-45,4,646.24,2584.96,0
ORD20253727,2025-11-20,西南,图书文娱,switch 游戏卡带,抖音,18-25,4,138.68,554.72,0
ORD20253728,2026-06-16,西南,服饰鞋包,李宁羽绒服,天猫,18-25,2,460.34,920.68,0
ORD20253729,2025-01-27,华中,服饰鞋包,李宁羽绒服,天猫,36-45,5,608.41,3042.05,0
ORD20253730,2025-10-06,东北,图书文娱,《三体》全集,拼多多,26-35,5,57.21,286.05,0
ORD20253731,2026-03-03,华北,图书文娱,《三体》全集,拼多多,18-25,4,149.17,596.68,0
ORD20253732,2025-11-08,东北,手机数码,华为 Mate 80,天猫,46+,5,1414.0,7070.0,0
ORD20253733,2026-01-20,西南,美妆个护,兰蔻小黑瓶,天猫,18-25,3,480.52,1441.56,0
ORD20253734,2026-04-29,华东,手机数码,iPhone 17 Pro,抖音,26-35,1,9880.23,9880.23,0
ORD20253735,2026-03-28,华东,家用电器,美的空调,天猫,26-35,4,3047.4,12189.6,0
ORD20253736,,西南,手机数码,华为 Mate 80,京东,36-45,4,6711.63,26846.52,0
ORD20253737,2026-06-30,,食品生鲜,三只松鼠坚果,京东,18-25,1,175.85,175.85,0
ORD20253738,2026-04-10,华南,手机数码,iPhone 17 Pro,天猫,36-45,4,4653.58,18614.32,0
ORD20253739,2025-03-07,东北,手机数码,华为 Mate 80,天猫,18-25,1,11704.02,11704.02,0
ORD20253740,2025-06-30,华北,图书文娱,儿童绘本套装,拼多多,18-25,4,144.15,576.6,0
ORD20253741,2025-10-11,华南,服饰鞋包,李宁羽绒服,天猫,46+,1,106.06,106.06,1
ORD20253742,2026-05-18,华北,美妆个护,SK-II 神仙水,京东,18-25,4,97.13,388.52,0
ORD20253743,2025-07-31,华东,家用电器,小米电视,抖音,46+,3,2060.92,6182.76,0
ORD20253744,2025-10-06,华东,手机数码,华为 Mate 80,天猫,36-45,1,4297.86,4297.86,0
ORD20253745,2026-03-30,东北,图书文娱,儿童绘本套装,拼多多,26-35,3,33.06,99.18,0
ORD20253746,2025-07-26,华北,手机数码,OPPO Find X9,京东,26-35,4,4265.27,17061.08,0
ORD20253747,2026-06-14,华南,手机数码,小米 16,天猫,18-25,2,9708.0,19416.0,0
ORD20253748,2025-11-02,华东,食品生鲜,阳澄湖大闸蟹,京东,18-25,1,143.49,143.49,0
ORD20253749,2025-05-05,华南,服饰鞋包,优衣库卫衣,天猫,36-45,4,439.64,1758.56,0
ORD20253750,2025-10-25,西南,服饰鞋包,李宁羽绒服,天猫,18-25,3,433.15,1299.45,0
ORD20253751,2025-08-07,华东,图书文娱,switch 游戏卡带,天猫,18-25,5,22.76,113.8,0
ORD20253752,2025-12-18,华中,手机数码,华为 Mate 80,京东,46+,5,2055.42,10277.1,0
ORD20253753,2026-06-12,华南,服饰鞋包,优衣库卫衣,抖音,46+,1,260.42,260.42,0
ORD20253754,2025-06-18,东北,食品生鲜,阳澄湖大闸蟹,拼多多,46+,5,168.01,840.05,0
ORD20253755,2025-12-14,华南,手机数码,小米 16,天猫,36-45,2,5094.68,10189.36,0
ORD20253756,2025-12-12,东北,图书文娱,switch 游戏卡带,抖音,36-45,4,34.95,139.8,1
ORD20253757,2025-12-25,华东,食品生鲜,阳澄湖大闸蟹,京东,36-45,1,19.45,19.45,0
ORD20253758,2025-07-28,华东,美妆个护,完美日记口红,天猫,26-35,2,308.95,617.9,0
ORD20253759,2026-03-29,东北,手机数码,OPPO Find X9,天猫,36-45,5,2103.99,10519.95,0
ORD20253760,2025-06-27,华南,手机数码,华为 Mate 80,抖音,18-25,4,942.85,3771.4,0
ORD20253761,2026-07-14,华北,图书文娱,switch 游戏卡带,线下门店,46+,1,78.51,78.51,0
ORD20253762,2026-07-21,华东,图书文娱,《三体》全集,天猫,46+,1,32.51,32.51,0
ORD20253763,2026-07-11,华北,手机数码,小米 16,京东,18-25,1,9321.41,9321.41,0
ORD20253764,2026-05-07,华南,手机数码,小米 16,京东,36-45,4,3990.79,15963.16,0
ORD20253765,2025-11-10,华中,食品生鲜,五常大米,抖音,26-35,3,185.12,555.36,0
ORD20253766,2025-06-24,华东,手机数码,华为 Mate 80,京东,36-45,5,7284.26,36421.3,0
ORD20253767,2025-06-06,华南,手机数码,iPhone 17 Pro,天猫,46+,3,3470.27,10410.81,0
ORD20253768,2026-06-26,华南,食品生鲜,五常大米,拼多多,18-25,1,111.98,111.98,0
ORD20253769,2026-07-09,华东,服饰鞋包,李宁羽绒服,线下门店,36-45,2,61.33,122.66,1
ORD20253770,2025-12-03,华南,图书文娱,《三体》全集,抖音,18-25,4,102.86,411.44,0
ORD20253771,2025-11-10,西南,美妆个护,兰蔻小黑瓶,拼多多,18-25,3,486.63,1459.89,0
ORD20253772,2026-03-21,华北,家用电器,戴森吸尘器,天猫,36-45,5,3800.4,19002.0,0
ORD20253773,2025-11-19,华南,服饰鞋包,优衣库卫衣,抖音,26-35,4,421.5,1686.0,0
ORD20253774,2025-08-12,华东,家用电器,海尔冰箱,京东,18-25,2,5813.17,11626.34,0
ORD20253775,2025-02-11,华南,图书文娱,switch 游戏卡带,抖音,18-25,5,30.25,151.25,0
ORD20253776,2025-11-12,东北,服饰鞋包,耐克跑鞋,京东,26-35,1,563.92,563.92,0
ORD20253777,2026-07-15,华北,食品生鲜,阳澄湖大闸蟹,天猫,36-45,5,94.35,471.75,0
ORD20253778,2026-03-29,华北,图书文娱,switch 游戏卡带,天猫,18-25,1,95.79,95.79,0
ORD20253779,2025-07-17,华东,手机数码,OPPO Find X9,抖音,46+,5,11947.36,59736.8,0
ORD20253780,2025-06-24,华东,家用电器,小米电视,京东,26-35,4,1257.38,5029.52,0
ORD20253781,2025-11-28,西南,服饰鞋包,耐克跑鞋,拼多多,46+,1,260.43,260.43,0
ORD20253782,2025-12-01,华南,家用电器,海尔冰箱,京东,18-25,1,5319.69,5319.69,1
ORD20253783,2025-10-02,华东,图书文娱,《三体》全集,天猫,36-45,5,135.44,677.2,0
ORD20253784,2026-03-20,华北,图书文娱,《三体》全集,拼多多,36-45,1,72.6,72.6,0
ORD20253785,2025-05-13,华中,食品生鲜,五常大米,天猫,26-35,5,17.17,85.85,0
ORD20253786,2026-01-22,华中,美妆个护,完美日记口红,京东,46+,2,153.28,306.56,0
ORD20253787,2025-01-08,华东,手机数码,华为 Mate 80,天猫,26-35,3,7116.51,21349.53,0
ORD20253788,2026-05-17,华北,手机数码,OPPO Find X9,天猫,46+,1,5300.62,5300.62,0
ORD20253789,2025-06-15,西南,手机数码,iPhone 17 Pro,抖音,36-45,2,10631.24,21262.48,0
ORD20253790,2025-04-01,华南,家用电器,小米电视,天猫,26-35,5,1727.6,8638.0,0
ORD20253791,2026-04-11,华东,服饰鞋包,耐克跑鞋,京东,18-25,1,735.4,735.4,0
ORD20253792,2025-03-14,西南,美妆个护,兰蔻小黑瓶,抖音,46+,3,279.45,838.35,0
ORD20253793,2026-07-08,华北,手机数码,华为 Mate 80,线下门店,18-25,2,6748.16,13496.32,0
ORD20253794,2026-06-14,华南,家用电器,戴森吸尘器,天猫,36-45,2,6361.03,12722.06,0
ORD20253795,2025-06-02,华中,美妆个护,兰蔻小黑瓶,天猫,26-35,5,272.79,1363.95,0
ORD20253796,2025-03-29,西南,食品生鲜,五常大米,拼多多,26-35,4,28.84,115.36,0
ORD20253797,2025-01-31,华北,手机数码,OPPO Find X9,京东,18-25,4,6380.93,25523.72,0
ORD20253798,2025-01-01,华南,手机数码,华为 Mate 80,天猫,26-35,2,7087.23,14174.46,0
ORD20253799,2025-11-11,华南,家用电器,海尔冰箱,拼多多,46+,3,4523.44,13570.32,0
ORD20253800,2025-09-03,华北,美妆个护,完美日记口红,天猫,36-45,2,407.4,814.8,0
ORD20253801,2026-07-16,华东,服饰鞋包,耐克跑鞋,京东,26-35,1,573.53,573.53,0
ORD20253802,2026-06-04,华东,美妆个护,SK-II 神仙水,京东,46+,3,225.75,677.25,0
ORD20253803,2026-06-02,华东,服饰鞋包,李宁羽绒服,线下门店,26-35,5,153.57,767.85,0
ORD20253804,2025-06-20,华北,服饰鞋包,耐克跑鞋,天猫,26-35,5,707.13,3535.65,0
ORD20253805,2025-03-05,华中,服饰鞋包,李宁羽绒服,天猫,36-45,1,186.81,186.81,0
ORD20253806,2026-02-25,华东,食品生鲜,阳澄湖大闸蟹,天猫,18-25,5,113.85,569.25,0
ORD20253807,2025-06-10,东北,美妆个护,完美日记口红,线下门店,46+,3,72.31,216.93,0
ORD20253808,2026-05-30,西南,手机数码,iPhone 17 Pro,天猫,36-45,1,6668.9,6668.9,1
ORD20253809,2025-10-25,华中,图书文娱,《三体》全集,拼多多,46+,4,123.26,493.04,0
ORD20253810,2025-11-05,华东,服饰鞋包,优衣库卫衣,抖音,18-25,3,289.51,868.53,0
ORD20253811,2026-02-08,东北,图书文娱,switch 游戏卡带,京东,36-45,4,107.05,428.2,0
ORD20253812,2026-03-28,华东,食品生鲜,五常大米,天猫,36-45,4,11.26,45.04,0
ORD20253813,2025-10-28,西南,美妆个护,SK-II 神仙水,拼多多,46+,5,247.62,1238.1,0
ORD20253814,2025-07-15,华中,服饰鞋包,耐克跑鞋,天猫,26-35,3,247.14,741.42,0
ORD20253815,2025-11-14,华北,食品生鲜,阳澄湖大闸蟹,抖音,46+,5,39.91,199.55,0
ORD20253816,2025-11-24,华东,食品生鲜,三只松鼠坚果,天猫,18-25,1,107.64,107.64,0
ORD20253817,2025-09-24,华东,家用电器,小米电视,天猫,26-35,3,4353.61,13060.83,0
ORD20253818,2025-06-11,东北,食品生鲜,三只松鼠坚果,拼多多,36-45,1,174.53,174.53,0
ORD20253819,2025-07-22,东北,手机数码,小米 16,京东,46+,2,1749.39,3498.78,0
ORD20253820,2026-05-02,华南,食品生鲜,五常大米,京东,26-35,1,184.74,184.74,0
ORD20253821,2025-12-23,华北,图书文娱,《三体》全集,京东,18-25,2,142.35,284.7,0
ORD20253822,2025-02-23,华东,服饰鞋包,耐克跑鞋,京东,46+,1,773.69,773.69,0
ORD20253823,2025-05-16,华北,食品生鲜,阳澄湖大闸蟹,天猫,18-25,3,162.86,488.58,0
ORD20253824,2025-11-10,华北,美妆个护,兰蔻小黑瓶,京东,36-45,3,184.36,553.08,0
ORD20253825,2026-06-26,东北,家用电器,小米电视,京东,36-45,5,7428.39,37141.95,0
ORD20253826,2026-06-18,华北,家用电器,小米电视,抖音,18-25,4,3278.99,13115.96,0
ORD20253827,2025-11-01,西南,美妆个护,SK-II 神仙水,抖音,36-45,5,229.22,1146.1,0
ORD20253828,2026-04-09,华南,图书文娱,switch 游戏卡带,抖音,46+,3,122.69,368.07,0
ORD20253829,2025-06-17,,手机数码,iPhone 17 Pro,京东,18-25,1,7537.58,7537.58,0
ORD20253830,2025-09-16,华东,家用电器,小米电视,京东,18-25,5,1254.08,6270.4,0
ORD20253831,2026-01-17,华南,美妆个护,兰蔻小黑瓶,拼多多,46+,5,476.33,2381.65,0
ORD20253832,2025-11-08,西南,手机数码,华为 Mate 80,天猫,46+,2,7248.06,14496.12,0
ORD20253833,2026-02-21,华南,手机数码,OPPO Find X9,天猫,26-35,5,5316.46,26582.3,0
ORD20253834,2026-07-01,华东,食品生鲜,三只松鼠坚果,天猫,46+,4,49.45,197.8,0
ORD20253835,2025-11-07,华东,图书文娱,switch 游戏卡带,京东,36-45,5,87.04,435.2,0
ORD20253836,2025-08-19,华东,美妆个护,兰蔻小黑瓶,拼多多,36-45,1,395.53,395.53,0
ORD20253837,2026-01-25,华中,家用电器,美的空调,拼多多,26-35,1,5326.22,5326.22,0
ORD20253838,2026-06-04,华东,食品生鲜,三只松鼠坚果,拼多多,26-35,2,180.38,360.76,0
ORD20253839,2025-11-26,华北,服饰鞋包,耐克跑鞋,京东,46+,2,693.87,1387.74,0
ORD20253840,2025-08-12,西南,手机数码,小米 16,天猫,36-45,1,7532.43,7532.43,1
ORD20253841,2026-04-13,西南,服饰鞋包,李宁羽绒服,拼多多,46+,1,745.89,745.89,0
ORD20253842,2025-06-28,东北,美妆个护,完美日记口红,线下门店,26-35,1,336.28,336.28,0
ORD20253843,2025-11-15,华东,家用电器,戴森吸尘器,天猫,36-45,2,6683.03,13366.06,0
ORD20253844,2026-01-08,华南,美妆个护,兰蔻小黑瓶,天猫,18-25,1,224.66,224.66,0
ORD20253845,2025-08-06,华中,手机数码,小米 16,抖音,36-45,4,10742.74,42970.96,0
ORD20253846,2025-03-05,西南,图书文娱,switch 游戏卡带,抖音,46+,1,36.57,36.57,0
ORD20253847,2025-02-23,华北,家用电器,海尔冰箱,抖音,18-25,4,2304.38,9217.52,0
ORD20253848,2025-08-06,东北,图书文娱,switch 游戏卡带,拼多多,36-45,2,127.56,255.12,0
ORD20253849,2026-06-30,华南,美妆个护,完美日记口红,抖音,46+,2,419.82,839.64,0
ORD20253850,2026-06-03,西南,食品生鲜,阳澄湖大闸蟹,拼多多,26-35,1,168.78,168.78,0
ORD20253851,2025-11-21,西南,服饰鞋包,李宁羽绒服,拼多多,26-35,1,397.4,397.4,0
ORD20253852,2025-11-19,华南,手机数码,小米 16,天猫,18-25,3,8322.14,24966.42,0
ORD20253853,2026-04-11,华南,手机数码,小米 16,天猫,18-25,4,2016.88,8067.52,0
ORD20253854,2025-11-13,西南,服饰鞋包,耐克跑鞋,天猫,26-35,5,254.65,1273.25,0
ORD20253855,2025-01-18,华中,图书文娱,儿童绘本套装,拼多多,18-25,3,53.04,159.12,0
ORD20253856,2025-09-06,东北,手机数码,华为 Mate 80,抖音,18-25,4,7074.25,28297.0,0
ORD20253857,2025-05-26,华南,服饰鞋包,耐克跑鞋,拼多多,36-45,2,759.19,1518.38,0
ORD20253858,2026-06-02,华南,图书文娱,switch 游戏卡带,拼多多,46+,4,126.46,505.84,0
ORD20253859,2025-10-24,华东,家用电器,戴森吸尘器,天猫,36-45,2,4876.1,9752.2,0
ORD20253860,2026-06-27,华东,食品生鲜,五常大米,京东,26-35,4,110.84,,0
ORD20253861,2026-06-15,西南,食品生鲜,三只松鼠坚果,抖音,46+,2,124.76,249.52,0
ORD20253862,2026-06-20,西南,图书文娱,儿童绘本套装,抖音,18-25,5,131.44,657.2,0
ORD20253863,2025-06-10,华中,服饰鞋包,李宁羽绒服,京东,36-45,3,701.83,2105.49,0
ORD20253864,2025-05-16,华南,服饰鞋包,李宁羽绒服,线下门店,18-25,1,646.0,646.0,0
ORD20253865,2025-10-22,华东,食品生鲜,阳澄湖大闸蟹,拼多多,36-45,1,178.47,178.47,0
ORD20253866,2025-02-12,华北,美妆个护,SK-II 神仙水,拼多多,36-45,2,318.52,637.04,1
ORD20253867,2026-05-11,华北,美妆个护,完美日记口红,抖音,18-25,2,328.66,657.32,0
ORD20253868,2026-03-20,华北,家用电器,小米电视,京东,46+,1,6131.13,6131.13,0
ORD20253869,2025-08-14,华南,手机数码,OPPO Find X9,京东,18-25,1,6273.6,6273.6,0
ORD20253870,2025-01-06,华南,手机数码,华为 Mate 80,天猫,36-45,2,928.09,1856.18,0
ORD20253871,2026-05-20,西南,食品生鲜,阳澄湖大闸蟹,拼多多,36-45,1,21.29,,0
ORD20253872,2025-10-31,东北,手机数码,华为 Mate 80,天猫,46+,5,5031.23,25156.15,0
ORD20253873,2026-05-01,华南,家用电器,小米电视,天猫,46+,3,3241.28,9723.84,0
ORD20253874,2026-06-26,华北,家用电器,美的空调,天猫,18-25,4,7290.73,29162.92,1
ORD20253875,2026-06-30,西南,美妆个护,完美日记口红,天猫,18-25,2,408.97,817.94,0
ORD20253876,2025-08-19,华南,美妆个护,完美日记口红,京东,36-45,3,248.53,745.59,0
ORD20253877,2026-02-16,华东,食品生鲜,三只松鼠坚果,京东,36-45,1,168.36,168.36,0
ORD20253878,2025-08-06,华北,家用电器,海尔冰箱,天猫,46+,2,2337.14,4674.28,0
ORD20253879,2026-04-25,华东,手机数码,小米 16,天猫,46+,1,2523.85,2523.85,0
ORD20253880,2025-12-16,华南,图书文娱,《三体》全集,拼多多,26-35,1,143.3,143.3,0
ORD20253881,2026-06-12,东北,服饰鞋包,优衣库卫衣,天猫,36-45,5,172.89,864.45,0
ORD20253882,2025-08-26,华中,服饰鞋包,李宁羽绒服,拼多多,46+,3,576.57,1729.71,0
ORD20253883,2026-04-01,华南,家用电器,美的空调,天猫,18-25,1,1069.41,1069.41,0
ORD20253884,2026-01-12,华南,图书文娱,switch 游戏卡带,京东,46+,4,149.9,599.6,0
ORD20253885,2026-06-23,华东,手机数码,小米 16,天猫,46+,4,9366.09,37464.36,0
ORD20253886,2025-12-10,华南,服饰鞋包,优衣库卫衣,京东,36-45,5,679.93,,0
ORD20253887,2026-01-18,华北,美妆个护,SK-II 神仙水,天猫,26-35,5,303.98,1519.9,0
ORD20253888,2025-01-31,华北,图书文娱,《三体》全集,拼多多,36-45,2,105.36,210.72,0
ORD20253889,2025-03-20,华中,手机数码,iPhone 17 Pro,抖音,46+,4,9715.44,38861.76,0
ORD20253890,2025-06-04,华北,图书文娱,《三体》全集,抖音,36-45,2,38.31,76.62,0
ORD20253891,2025-08-24,西南,图书文娱,switch 游戏卡带,天猫,26-35,5,146.97,734.85,0
ORD20253892,2026-06-06,西南,图书文娱,儿童绘本套装,京东,18-25,5,108.85,544.25,0
ORD20253893,2026-07-02,华中,家用电器,海尔冰箱,天猫,26-35,1,7771.93,7771.93,0
ORD20253894,2025-11-26,华东,食品生鲜,五常大米,京东,26-35,2,87.41,174.82,0
ORD20253895,2025-09-24,华南,家用电器,小米电视,天猫,46+,3,7246.24,21738.72,0
ORD20253896,2025-07-25,华北,家用电器,戴森吸尘器,京东,18-25,1,5052.7,5052.7,0
ORD20253897,2025-12-10,华北,图书文娱,儿童绘本套装,抖音,18-25,2,95.88,191.76,0
ORD20253898,2025-06-08,华南,服饰鞋包,优衣库卫衣,天猫,26-35,3,444.66,1333.98,0
ORD20253899,2025-08-17,华东,手机数码,iPhone 17 Pro,抖音,36-45,2,8308.52,16617.04,0
ORD20253900,2025-05-13,东北,美妆个护,SK-II 神仙水,京东,36-45,4,190.31,761.24,0
ORD20253901,2025-09-11,华北,手机数码,小米 16,京东,46+,4,7438.44,29753.76,1
ORD20253902,2025-01-24,东北,图书文娱,switch 游戏卡带,抖音,18-25,3,20.92,62.76,0
ORD20253903,2026-06-15,华东,美妆个护,完美日记口红,天猫,26-35,3,281.3,843.9,0
ORD20253904,2025-08-29,华北,手机数码,华为 Mate 80,抖音,26-35,4,6800.68,27202.72,0
ORD20253905,2025-09-12,华南,服饰鞋包,李宁羽绒服,拼多多,36-45,2,265.2,530.4,0
ORD20253906,2025-04-22,华东,服饰鞋包,李宁羽绒服,拼多多,26-35,1,127.4,127.4,0
ORD20253907,2026-06-03,华东,图书文娱,switch 游戏卡带,京东,36-45,1,101.82,101.82,0
ORD20253908,2025-03-17,华南,图书文娱,switch 游戏卡带,抖音,36-45,1,107.65,107.65,0
ORD20253909,2025-10-16,华北,食品生鲜,阳澄湖大闸蟹,天猫,18-25,3,46.98,140.94,0
ORD20253910,2025-06-13,华北,手机数码,OPPO Find X9,天猫,18-25,5,7465.13,37325.65,0
ORD20253911,2025-10-30,西南,美妆个护,兰蔻小黑瓶,京东,36-45,3,291.25,873.75,0
ORD20253912,2025-06-22,东北,美妆个护,SK-II 神仙水,京东,46+,3,290.9,872.7,1
ORD20253913,2026-07-11,东北,手机数码,iPhone 17 Pro,天猫,26-35,5,891.28,4456.4,1
ORD20253914,2025-06-07,华南,服饰鞋包,李宁羽绒服,抖音,26-35,2,392.05,784.1,0
ORD20253915,2025-07-15,华东,图书文娱,儿童绘本套装,天猫,46+,2,26.65,53.3,0
ORD20253916,2026-04-24,华北,家用电器,海尔冰箱,天猫,36-45,2,1879.03,3758.06,0
ORD20253917,2026-07-29,华东,图书文娱,儿童绘本套装,拼多多,46+,1,146.82,146.82,0
ORD20253918,2025-11-12,华中,食品生鲜,五常大米,抖音,26-35,2,168.05,336.1,0
ORD20253919,2026-02-04,华北,家用电器,小米电视,抖音,36-45,3,4794.89,14384.67,0
ORD20253920,2026-01-04,华北,服饰鞋包,耐克跑鞋,京东,26-35,5,116.33,581.65,0
ORD20253921,2025-01-28,华中,图书文娱,儿童绘本套装,京东,26-35,2,54.13,108.26,1
ORD20253922,2025-03-30,华北,图书文娱,儿童绘本套装,拼多多,36-45,2,96.31,192.62,0
ORD20253923,2025-06-10,华东,美妆个护,完美日记口红,拼多多,18-25,5,184.04,920.2,0
ORD20253924,2025-06-15,华南,服饰鞋包,李宁羽绒服,京东,46+,5,110.66,553.3,0
ORD20253925,2025-06-28,华北,服饰鞋包,李宁羽绒服,线下门店,36-45,1,681.25,681.25,0
ORD20253926,2025-01-24,西南,手机数码,iPhone 17 Pro,抖音,46+,4,8156.0,32624.0,0
ORD20253927,2025-05-12,华中,家用电器,戴森吸尘器,拼多多,46+,3,3737.0,11211.0,0
ORD20253928,2025-01-14,华南,图书文娱,儿童绘本套装,抖音,26-35,5,54.91,274.55,0
ORD20253929,2025-07-11,华北,美妆个护,完美日记口红,天猫,46+,2,158.4,316.8,0
ORD20253930,2025-12-20,西南,手机数码,OPPO Find X9,拼多多,46+,2,11698.64,23397.28,0
